,pub_time
171049,2020-10-13 11:54:00
167426,2020-10-13 11:54:00
173582,2020-10-13 11:54:00
179616,2020-10-13 11:54:00
169040,2020-10-13 11:54:00
186350,2020-10-13 11:54:00
171409,2020-10-13 11:54:00
175900,2020-10-13 11:54:00
193926,2020-10-13 11:54:00
176366,2020-10-13 11:54:02
183747,2020-10-13 11:54:09
171593,2020-10-13 11:54:09
186198,2020-10-13 11:54:11
177805,2020-10-13 11:54:12
189728,2020-10-13 11:54:15
177395,2020-10-13 11:54:16
196387,2020-10-13 11:54:21
179512,2020-10-13 11:54:23
169337,2020-10-13 11:54:26
191357,2020-10-13 11:54:27
181522,2020-10-13 11:54:28
178416,2020-10-13 11:54:30
182708,2020-10-13 11:54:37
179739,2020-10-13 11:54:39
166016,2020-10-13 11:54:41
174742,2020-10-13 11:54:44
178145,2020-10-13 11:54:45
192653,2020-10-13 11:54:58
169657,2020-10-13 11:55:00
195399,2020-10-13 11:55:00
170473,2020-10-13 11:55:00
187131,2020-10-13 11:55:00
169367,2020-10-13 11:55:00
171332,2020-10-13 11:55:00
176018,2020-10-13 11:55:00
192213,2020-10-13 11:55:00
179101,2020-10-13 11:55:00
169315,2020-10-13 11:55:00
181942,2020-10-13 11:55:00
177217,2020-10-13 11:55:00
186951,2020-10-13 11:55:00
170427,2020-10-13 11:55:00
174290,2020-10-13 11:55:00
174782,2020-10-13 11:55:01
184532,2020-10-13 11:55:07
183078,2020-10-13 11:55:24
165967,2020-10-13 11:55:35
178604,2020-10-13 11:55:40
188350,2020-10-13 11:55:41
173023,2020-10-13 11:55:41
188054,2020-10-13 11:55:44
180063,2020-10-13 11:55:46
174859,2020-10-13 11:55:49
190525,2020-10-13 11:55:51
175706,2020-10-13 11:55:51
168321,2020-10-13 11:55:52
181602,2020-10-13 11:55:59
187648,2020-10-13 11:56:00
188804,2020-10-13 11:56:00
195937,2020-10-13 11:56:00
176837,2020-10-13 11:56:00
176404,2020-10-13 11:56:00
190814,2020-10-13 11:56:00
197964,2020-10-13 11:56:00
171088,2020-10-13 11:56:00
171830,2020-10-13 11:56:00
167466,2020-10-13 11:56:00
165886,2020-10-13 11:56:00
173300,2020-10-13 11:56:00
196262,2020-10-13 11:56:00
184326,2020-10-13 11:56:00
168322,2020-10-13 11:56:00
179040,2020-10-13 11:56:00
172209,2020-10-13 11:56:03
172115,2020-10-13 11:56:06
174671,2020-10-13 11:56:09
170945,2020-10-13 11:56:13
173805,2020-10-13 11:56:14
181853,2020-10-13 11:56:20
173680,2020-10-13 11:56:21
194646,2020-10-13 11:56:23
186681,2020-10-13 11:56:29
182730,2020-10-13 11:56:35
165898,2020-10-13 11:56:35
171342,2020-10-13 11:56:43
179393,2020-10-13 11:56:51
171827,2020-10-13 11:56:51
171155,2020-10-13 11:56:54
196836,2020-10-13 11:56:55
167480,2020-10-13 11:56:56
192031,2020-10-13 11:56:59
170221,2020-10-13 11:57:00
170223,2020-10-13 11:57:00
182606,2020-10-13 11:57:00
179643,2020-10-13 11:57:00
172656,2020-10-13 11:57:00
198563,2020-10-13 11:57:00
173420,2020-10-13 11:57:00
171091,2020-10-13 11:57:00
174027,2020-10-13 11:57:00
183759,2020-10-13 11:57:00
174267,2020-10-13 11:57:00
171348,2020-10-13 11:57:00
170984,2020-10-13 11:57:00
175200,2020-10-13 11:57:00
167008,2020-10-13 11:57:00
191095,2020-10-13 11:57:00
176006,2020-10-13 11:57:00
186924,2020-10-13 11:57:00
167135,2020-10-13 11:57:00
197978,2020-10-13 11:57:04
192157,2020-10-13 11:57:08
165962,2020-10-13 11:57:10
180726,2020-10-13 11:57:12
175362,2020-10-13 11:57:14
177430,2020-10-13 11:57:16
167106,2020-10-13 11:57:17
178131,2020-10-13 11:57:34
165586,2020-10-13 11:57:38
170351,2020-10-13 11:57:39
170408,2020-10-13 11:57:45
198414,2020-10-13 11:57:46
179804,2020-10-13 11:57:49
176624,2020-10-13 11:57:51
173501,2020-10-13 11:57:54
167345,2020-10-13 11:57:57
182509,2020-10-13 11:58:00
179105,2020-10-13 11:58:00
193817,2020-10-13 11:58:00
175203,2020-10-13 11:58:00
177349,2020-10-13 11:58:00
171497,2020-10-13 11:58:00
179146,2020-10-13 11:58:00
170059,2020-10-13 11:58:00
194516,2020-10-13 11:58:00
171419,2020-10-13 11:58:00
197558,2020-10-13 11:58:00
175034,2020-10-13 11:58:00
176761,2020-10-13 11:58:00
173419,2020-10-13 11:58:00
188420,2020-10-13 11:58:00
181342,2020-10-13 11:58:00
190763,2020-10-13 11:58:02
178648,2020-10-13 11:58:04
177336,2020-10-13 11:58:09
194760,2020-10-13 11:58:10
174034,2020-10-13 11:58:11
173265,2020-10-13 11:58:13
170168,2020-10-13 11:58:15
175164,2020-10-13 11:58:17
192445,2020-10-13 11:58:18
182001,2020-10-13 11:58:24
186582,2020-10-13 11:58:27
175396,2020-10-13 11:58:27
170169,2020-10-13 11:58:28
180746,2020-10-13 11:58:33
175531,2020-10-13 11:58:39
170287,2020-10-13 11:58:41
185473,2020-10-13 11:58:44
174384,2020-10-13 11:59:00
168916,2020-10-13 11:59:00
180589,2020-10-13 11:59:00
178239,2020-10-13 11:59:00
69680,2020-10-13 11:59:00
177999,2020-10-13 11:59:00
173747,2020-10-13 11:59:00
193545,2020-10-13 11:59:00
166911,2020-10-13 11:59:00
193971,2020-10-13 11:59:00
170224,2020-10-13 11:59:00
174885,2020-10-13 11:59:00
177365,2020-10-13 11:59:00
170071,2020-10-13 11:59:00
190571,2020-10-13 11:59:00
170034,2020-10-13 11:59:00
172190,2020-10-13 11:59:00
185004,2020-10-13 11:59:01
165963,2020-10-13 11:59:08
172570,2020-10-13 11:59:13
171034,2020-10-13 11:59:17
194904,2020-10-13 11:59:17
182174,2020-10-13 11:59:17
171679,2020-10-13 11:59:19
168882,2020-10-13 11:59:20
166030,2020-10-13 11:59:24
170983,2020-10-13 11:59:25
184905,2020-10-13 11:59:29
185283,2020-10-13 11:59:32
180774,2020-10-13 11:59:46
169430,2020-10-13 11:59:48
166993,2020-10-13 11:59:48
197945,2020-10-13 11:59:50
175320,2020-10-13 11:59:54
192803,2020-10-13 11:59:59
177389,2020-10-13 12:00:00
167253,2020-10-13 12:00:00
197744,2020-10-13 12:00:00
185302,2020-10-13 12:00:00
166952,2020-10-13 12:00:00
187826,2020-10-13 12:00:00
172458,2020-10-13 12:00:00
195166,2020-10-13 12:00:00
174073,2020-10-13 12:00:00
195554,2020-10-13 12:00:00
196384,2020-10-13 12:00:00
185695,2020-10-13 12:00:00
176017,2020-10-13 12:00:00
185054,2020-10-13 12:00:00
166014,2020-10-13 12:00:00
167404,2020-10-13 12:00:00
166904,2020-10-13 12:00:00
171548,2020-10-13 12:00:00
173861,2020-10-13 12:00:00
177073,2020-10-13 12:00:00
166903,2020-10-13 12:00:00
190087,2020-10-13 12:00:00
197578,2020-10-13 12:00:00
180697,2020-10-13 12:00:00
182093,2020-10-13 12:00:00
185453,2020-10-13 12:00:00
196203,2020-10-13 12:00:00
198340,2020-10-13 12:00:00
180714,2020-10-13 12:00:00
176669,2020-10-13 12:00:00
187383,2020-10-13 12:00:00
173993,2020-10-13 12:00:00
169290,2020-10-13 12:00:00
185218,2020-10-13 12:00:00
195196,2020-10-13 12:00:00
175972,2020-10-13 12:00:00
178260,2020-10-13 12:00:00
113712,2020-10-13 12:00:00
174537,2020-10-13 12:00:00
187639,2020-10-13 12:00:00
171972,2020-10-13 12:00:00
178202,2020-10-13 12:00:00
173095,2020-10-13 12:00:00
168744,2020-10-13 12:00:00
177747,2020-10-13 12:00:00
183306,2020-10-13 12:00:00
195046,2020-10-13 12:00:00
174704,2020-10-13 12:00:00
173027,2020-10-13 12:00:00
195401,2020-10-13 12:00:00
177784,2020-10-13 12:00:00
193252,2020-10-13 12:00:00
167501,2020-10-13 12:00:00
185951,2020-10-13 12:00:00
166913,2020-10-13 12:00:00
166755,2020-10-13 12:00:00
178270,2020-10-13 12:00:00
173154,2020-10-13 12:00:00
189098,2020-10-13 12:00:00
172700,2020-10-13 12:00:00
167671,2020-10-13 12:00:00
176659,2020-10-13 12:00:00
182523,2020-10-13 12:00:00
176686,2020-10-13 12:00:00
183954,2020-10-13 12:00:00
174368,2020-10-13 12:00:00
176288,2020-10-13 12:00:00
185693,2020-10-13 12:00:00
178346,2020-10-13 12:00:00
197182,2020-10-13 12:00:00
182297,2020-10-13 12:00:00
166374,2020-10-13 12:00:00
168318,2020-10-13 12:00:00
187690,2020-10-13 12:00:00
190474,2020-10-13 12:00:01
174669,2020-10-13 12:00:01
193443,2020-10-13 12:00:02
166758,2020-10-13 12:00:08
180704,2020-10-13 12:00:11
187489,2020-10-13 12:00:11
168047,2020-10-13 12:00:12
177176,2020-10-13 12:00:16
177364,2020-10-13 12:00:16
196407,2020-10-13 12:00:21
170877,2020-10-13 12:00:21
166743,2020-10-13 12:00:22
180478,2020-10-13 12:00:23
175762,2020-10-13 12:00:23
167112,2020-10-13 12:00:28
168952,2020-10-13 12:00:29
167828,2020-10-13 12:00:30
197228,2020-10-13 12:00:31
170938,2020-10-13 12:00:32
169868,2020-10-13 12:00:36
171401,2020-10-13 12:00:37
185683,2020-10-13 12:00:44
178570,2020-10-13 12:00:46
172650,2020-10-13 12:00:48
183231,2020-10-13 12:00:48
176223,2020-10-13 12:00:53
169164,2020-10-13 12:00:53
172486,2020-10-13 12:00:54
173795,2020-10-13 12:00:54
175831,2020-10-13 12:00:58
182580,2020-10-13 12:00:58
180769,2020-10-13 12:01:00
184749,2020-10-13 12:01:00
172929,2020-10-13 12:01:00
177830,2020-10-13 12:01:00
168378,2020-10-13 12:01:00
180827,2020-10-13 12:01:00
166917,2020-10-13 12:01:00
195637,2020-10-13 12:01:00
192137,2020-10-13 12:01:00
174141,2020-10-13 12:01:00
168214,2020-10-13 12:01:00
189617,2020-10-13 12:01:00
185051,2020-10-13 12:01:00
165885,2020-10-13 12:01:00
186169,2020-10-13 12:01:00
177223,2020-10-13 12:01:00
169561,2020-10-13 12:01:02
165901,2020-10-13 12:01:03
179449,2020-10-13 12:01:08
167005,2020-10-13 12:01:10
190578,2020-10-13 12:01:10
180699,2020-10-13 12:01:12
168495,2020-10-13 12:01:14
186608,2020-10-13 12:01:14
179443,2020-10-13 12:01:16
182344,2020-10-13 12:01:18
188929,2020-10-13 12:01:18
186842,2020-10-13 12:01:25
181556,2020-10-13 12:01:28
171405,2020-10-13 12:01:29
174049,2020-10-13 12:01:34
195707,2020-10-13 12:01:40
175620,2020-10-13 12:01:41
168860,2020-10-13 12:01:47
176763,2020-10-13 12:01:47
183144,2020-10-13 12:01:48
171650,2020-10-13 12:01:50
193795,2020-10-13 12:01:52
166004,2020-10-13 12:01:54
175113,2020-10-13 12:02:00
167756,2020-10-13 12:02:00
170766,2020-10-13 12:02:00
189528,2020-10-13 12:02:00
174806,2020-10-13 12:02:00
166981,2020-10-13 12:02:00
183076,2020-10-13 12:02:00
187188,2020-10-13 12:02:00
197399,2020-10-13 12:02:00
182246,2020-10-13 12:02:00
195577,2020-10-13 12:02:00
167052,2020-10-13 12:02:00
189448,2020-10-13 12:02:00
190739,2020-10-13 12:02:00
174645,2020-10-13 12:02:00
179615,2020-10-13 12:02:00
171962,2020-10-13 12:02:00
186940,2020-10-13 12:02:02
173342,2020-10-13 12:02:05
175351,2020-10-13 12:02:06
178391,2020-10-13 12:02:12
169264,2020-10-13 12:02:16
194506,2020-10-13 12:02:22
166907,2020-10-13 12:02:26
176548,2020-10-13 12:02:27
181580,2020-10-13 12:02:28
172931,2020-10-13 12:02:30
168043,2020-10-13 12:02:32
171868,2020-10-13 12:02:40
179499,2020-10-13 12:02:42
174071,2020-10-13 12:02:44
184102,2020-10-13 12:02:44
170521,2020-10-13 12:02:47
173569,2020-10-13 12:02:54
173593,2020-10-13 12:03:00
173977,2020-10-13 12:03:00
192553,2020-10-13 12:03:00
178989,2020-10-13 12:03:00
182726,2020-10-13 12:03:00
172538,2020-10-13 12:03:00
169681,2020-10-13 12:03:00
184521,2020-10-13 12:03:00
178496,2020-10-13 12:03:00
191898,2020-10-13 12:03:00
188580,2020-10-13 12:03:00
167663,2020-10-13 12:03:00
176901,2020-10-13 12:03:00
196581,2020-10-13 12:03:00
167557,2020-10-13 12:03:00
168836,2020-10-13 12:03:00
177905,2020-10-13 12:03:00
183919,2020-10-13 12:03:00
173145,2020-10-13 12:03:00
173557,2020-10-13 12:03:00
191310,2020-10-13 12:03:00
167312,2020-10-13 12:03:00
170659,2020-10-13 12:03:00
191259,2020-10-13 12:03:00
189113,2020-10-13 12:03:00
184177,2020-10-13 12:03:02
176371,2020-10-13 12:03:02
176369,2020-10-13 12:03:02
176370,2020-10-13 12:03:02
190506,2020-10-13 12:03:02
170684,2020-10-13 12:03:02
180072,2020-10-13 12:03:10
171459,2020-10-13 12:03:10
170495,2020-10-13 12:03:14
171983,2020-10-13 12:03:16
173606,2020-10-13 12:03:16
171186,2020-10-13 12:03:17
198490,2020-10-13 12:03:18
173365,2020-10-13 12:03:19
195859,2020-10-13 12:03:19
182698,2020-10-13 12:03:25
174814,2020-10-13 12:03:26
179010,2020-10-13 12:03:27
176171,2020-10-13 12:03:34
174366,2020-10-13 12:03:40
180181,2020-10-13 12:03:43
189573,2020-10-13 12:03:47
197743,2020-10-13 12:03:50
180652,2020-10-13 12:03:54
189158,2020-10-13 12:03:56
173322,2020-10-13 12:03:57
187083,2020-10-13 12:04:00
174744,2020-10-13 12:04:00
179307,2020-10-13 12:04:00
171749,2020-10-13 12:04:00
177296,2020-10-13 12:04:00
186625,2020-10-13 12:04:00
185650,2020-10-13 12:04:00
174520,2020-10-13 12:04:00
175046,2020-10-13 12:04:04
172169,2020-10-13 12:04:07
176050,2020-10-13 12:04:07
183815,2020-10-13 12:04:13
174237,2020-10-13 12:04:16
178605,2020-10-13 12:04:17
174219,2020-10-13 12:04:17
176477,2020-10-13 12:04:23
178562,2020-10-13 12:04:23
176392,2020-10-13 12:04:25
173804,2020-10-13 12:04:32
166029,2020-10-13 12:04:34
165961,2020-10-13 12:04:35
178440,2020-10-13 12:04:45
178970,2020-10-13 12:04:46
189394,2020-10-13 12:04:53
176765,2020-10-13 12:04:55
173278,2020-10-13 12:04:55
177189,2020-10-13 12:04:56
172980,2020-10-13 12:04:57
189296,2020-10-13 12:04:59
188640,2020-10-13 12:05:00
185303,2020-10-13 12:05:00
177614,2020-10-13 12:05:00
180399,2020-10-13 12:05:00
165964,2020-10-13 12:05:00
180623,2020-10-13 12:05:00
190663,2020-10-13 12:05:00
180390,2020-10-13 12:05:00
170957,2020-10-13 12:05:00
198551,2020-10-13 12:05:00
175131,2020-10-13 12:05:00
185953,2020-10-13 12:05:00
168244,2020-10-13 12:05:00
184996,2020-10-13 12:05:00
170359,2020-10-13 12:05:00
186002,2020-10-13 12:05:00
169488,2020-10-13 12:05:00
167412,2020-10-13 12:05:00
188163,2020-10-13 12:05:02
176118,2020-10-13 12:05:02
192091,2020-10-13 12:05:03
198477,2020-10-13 12:05:05
183056,2020-10-13 12:05:12
170407,2020-10-13 12:05:13
171127,2020-10-13 12:05:27
190117,2020-10-13 12:05:27
182100,2020-10-13 12:05:32
178519,2020-10-13 12:05:34
182004,2020-10-13 12:05:35
174438,2020-10-13 12:05:37
168812,2020-10-13 12:05:38
167995,2020-10-13 12:05:40
184522,2020-10-13 12:05:40
179763,2020-10-13 12:05:41
193018,2020-10-13 12:05:41
180168,2020-10-13 12:05:45
176463,2020-10-13 12:05:50
175522,2020-10-13 12:05:53
189223,2020-10-13 12:05:54
196444,2020-10-13 12:06:00
167940,2020-10-13 12:06:00
171754,2020-10-13 12:06:00
173329,2020-10-13 12:06:00
175863,2020-10-13 12:06:00
171471,2020-10-13 12:06:00
181791,2020-10-13 12:06:00
183935,2020-10-13 12:06:00
191958,2020-10-13 12:06:07
185737,2020-10-13 12:06:08
169622,2020-10-13 12:06:11
177603,2020-10-13 12:06:14
174055,2020-10-13 12:06:16
170650,2020-10-13 12:06:23
182092,2020-10-13 12:06:25
176930,2020-10-13 12:06:27
170459,2020-10-13 12:06:34
172973,2020-10-13 12:06:43
198361,2020-10-13 12:06:49
182156,2020-10-13 12:06:50
190685,2020-10-13 12:06:50
173315,2020-10-13 12:06:54
179984,2020-10-13 12:06:56
171626,2020-10-13 12:06:56
186657,2020-10-13 12:06:57
173965,2020-10-13 12:07:00
178454,2020-10-13 12:07:00
187128,2020-10-13 12:07:00
178611,2020-10-13 12:07:00
192520,2020-10-13 12:07:00
172684,2020-10-13 12:07:00
188483,2020-10-13 12:07:00
172445,2020-10-13 12:07:00
168039,2020-10-13 12:07:00
178523,2020-10-13 12:07:03
173532,2020-10-13 12:07:09
178265,2020-10-13 12:07:13
189279,2020-10-13 12:07:16
197235,2020-10-13 12:07:27
197760,2020-10-13 12:07:29
198300,2020-10-13 12:07:30
176819,2020-10-13 12:07:30
177398,2020-10-13 12:07:33
183772,2020-10-13 12:07:34
177149,2020-10-13 12:07:35
182224,2020-10-13 12:07:37
188351,2020-10-13 12:07:46
197930,2020-10-13 12:07:56
180692,2020-10-13 12:07:58
184585,2020-10-13 12:08:00
174728,2020-10-13 12:08:00
173765,2020-10-13 12:08:00
171590,2020-10-13 12:08:00
170548,2020-10-13 12:08:00
181855,2020-10-13 12:08:00
170491,2020-10-13 12:08:00
184640,2020-10-13 12:08:00
182915,2020-10-13 12:08:00
179240,2020-10-13 12:08:00
196653,2020-10-13 12:08:00
186588,2020-10-13 12:08:00
170736,2020-10-13 12:08:00
170373,2020-10-13 12:08:00
192276,2020-10-13 12:08:00
197758,2020-10-13 12:08:00
174531,2020-10-13 12:08:00
172946,2020-10-13 12:08:00
166780,2020-10-13 12:08:06
176762,2020-10-13 12:08:06
190444,2020-10-13 12:08:14
183619,2020-10-13 12:08:16
197298,2020-10-13 12:08:19
184444,2020-10-13 12:08:21
167664,2020-10-13 12:08:24
179939,2020-10-13 12:08:24
167358,2020-10-13 12:08:30
177342,2020-10-13 12:08:37
174437,2020-10-13 12:08:42
190815,2020-10-13 12:08:42
168819,2020-10-13 12:08:46
174335,2020-10-13 12:08:50
170602,2020-10-13 12:08:53
182824,2020-10-13 12:09:00
170310,2020-10-13 12:09:00
173848,2020-10-13 12:09:00
169737,2020-10-13 12:09:00
175057,2020-10-13 12:09:00
189305,2020-10-13 12:09:00
191559,2020-10-13 12:09:00
172566,2020-10-13 12:09:03
192283,2020-10-13 12:09:04
190447,2020-10-13 12:09:08
170554,2020-10-13 12:09:10
178899,2020-10-13 12:09:13
173767,2020-10-13 12:09:19
187288,2020-10-13 12:09:21
186303,2020-10-13 12:09:21
178427,2020-10-13 12:09:24
173386,2020-10-13 12:09:30
179989,2020-10-13 12:09:34
191017,2020-10-13 12:09:38
177193,2020-10-13 12:09:38
173069,2020-10-13 12:09:42
172576,2020-10-13 12:09:44
174635,2020-10-13 12:10:00
178111,2020-10-13 12:10:00
176204,2020-10-13 12:10:00
168432,2020-10-13 12:10:00
177621,2020-10-13 12:10:00
196808,2020-10-13 12:10:00
181682,2020-10-13 12:10:00
170776,2020-10-13 12:10:00
182602,2020-10-13 12:10:00
184201,2020-10-13 12:10:00
174440,2020-10-13 12:10:00
172870,2020-10-13 12:10:00
172685,2020-10-13 12:10:00
169659,2020-10-13 12:10:10
175690,2020-10-13 12:10:10
172543,2020-10-13 12:10:12
169560,2020-10-13 12:10:16
177652,2020-10-13 12:10:17
175218,2020-10-13 12:10:18
197600,2020-10-13 12:10:19
172196,2020-10-13 12:10:21
176315,2020-10-13 12:10:26
177551,2020-10-13 12:10:26
184511,2020-10-13 12:10:30
173854,2020-10-13 12:10:32
172537,2020-10-13 12:10:35
173341,2020-10-13 12:10:35
183751,2020-10-13 12:10:37
174054,2020-10-13 12:10:40
178699,2020-10-13 12:10:45
189406,2020-10-13 12:10:48
192150,2020-10-13 12:11:00
198358,2020-10-13 12:11:00
175576,2020-10-13 12:11:00
197506,2020-10-13 12:11:00
187406,2020-10-13 12:11:00
190780,2020-10-13 12:11:00
170428,2020-10-13 12:11:00
198418,2020-10-13 12:11:00
196730,2020-10-13 12:11:00
186568,2020-10-13 12:11:00
170288,2020-10-13 12:11:00
195353,2020-10-13 12:11:02
167938,2020-10-13 12:11:09
179237,2020-10-13 12:11:15
176827,2020-10-13 12:11:15
172676,2020-10-13 12:11:15
167661,2020-10-13 12:11:15
176330,2020-10-13 12:11:15
157035,2020-10-13 12:11:24
194761,2020-10-13 12:11:32
174828,2020-10-13 12:11:44
177050,2020-10-13 12:11:44
173666,2020-10-13 12:11:48
190756,2020-10-13 12:11:48
178117,2020-10-13 12:11:53
169573,2020-10-13 12:11:53
167343,2020-10-13 12:12:00
165884,2020-10-13 12:12:00
188141,2020-10-13 12:12:00
167845,2020-10-13 12:12:00
172609,2020-10-13 12:12:00
176884,2020-10-13 12:12:00
190752,2020-10-13 12:12:00
190281,2020-10-13 12:12:00
188705,2020-10-13 12:12:00
178424,2020-10-13 12:12:01
192842,2020-10-13 12:12:03
180305,2020-10-13 12:12:05
180466,2020-10-13 12:12:09
197800,2020-10-13 12:12:13
174078,2020-10-13 12:12:18
173891,2020-10-13 12:12:18
179280,2020-10-13 12:12:21
192748,2020-10-13 12:12:25
182340,2020-10-13 12:12:25
174304,2020-10-13 12:12:30
174416,2020-10-13 12:12:31
192186,2020-10-13 12:12:32
172874,2020-10-13 12:12:34
171631,2020-10-13 12:12:43
175122,2020-10-13 12:12:43
171712,2020-10-13 12:12:53
193823,2020-10-13 12:12:56
182296,2020-10-13 12:12:56
168743,2020-10-13 12:12:57
173742,2020-10-13 12:12:59
172617,2020-10-13 12:13:00
175804,2020-10-13 12:13:00
167978,2020-10-13 12:13:00
171458,2020-10-13 12:13:00
182214,2020-10-13 12:13:00
179483,2020-10-13 12:13:00
188735,2020-10-13 12:13:00
180254,2020-10-13 12:13:00
177736,2020-10-13 12:13:00
168040,2020-10-13 12:13:00
197717,2020-10-13 12:13:00
174389,2020-10-13 12:13:07
175446,2020-10-13 12:13:10
196224,2020-10-13 12:13:13
172884,2020-10-13 12:13:16
179680,2020-10-13 12:13:17
183296,2020-10-13 12:13:20
166724,2020-10-13 12:13:21
179135,2020-10-13 12:13:21
183679,2020-10-13 12:13:26
179452,2020-10-13 12:13:33
178264,2020-10-13 12:13:33
175551,2020-10-13 12:13:37
179811,2020-10-13 12:13:41
170780,2020-10-13 12:13:45
173793,2020-10-13 12:13:46
179632,2020-10-13 12:13:48
177125,2020-10-13 12:13:50
173605,2020-10-13 12:14:00
198354,2020-10-13 12:14:00
168205,2020-10-13 12:14:00
178767,2020-10-13 12:14:00
184074,2020-10-13 12:14:00
176890,2020-10-13 12:14:00
168625,2020-10-13 12:14:00
174079,2020-10-13 12:14:00
174498,2020-10-13 12:14:00
173654,2020-10-13 12:14:00
173794,2020-10-13 12:14:00
179644,2020-10-13 12:14:00
174114,2020-10-13 12:14:00
172040,2020-10-13 12:14:00
175612,2020-10-13 12:14:00
190586,2020-10-13 12:14:00
177431,2020-10-13 12:14:05
183713,2020-10-13 12:14:15
196849,2020-10-13 12:14:26
175036,2020-10-13 12:14:35
189212,2020-10-13 12:14:37
177057,2020-10-13 12:14:40
179381,2020-10-13 12:14:40
186273,2020-10-13 12:14:43
191637,2020-10-13 12:14:47
179949,2020-10-13 12:14:47
175181,2020-10-13 12:14:48
177935,2020-10-13 12:15:00
174630,2020-10-13 12:15:00
173739,2020-10-13 12:15:00
197247,2020-10-13 12:15:00
126312,2020-10-13 12:15:00
178856,2020-10-13 12:15:00
185313,2020-10-13 12:15:00
187258,2020-10-13 12:15:00
176389,2020-10-13 12:15:00
180879,2020-10-13 12:15:00
192470,2020-10-13 12:15:00
176888,2020-10-13 12:15:00
179187,2020-10-13 12:15:00
174038,2020-10-13 12:15:00
173289,2020-10-13 12:15:00
178580,2020-10-13 12:15:00
173249,2020-10-13 12:15:00
174857,2020-10-13 12:15:00
169566,2020-10-13 12:15:00
173075,2020-10-13 12:15:03
173932,2020-10-13 12:15:04
171413,2020-10-13 12:15:18
188323,2020-10-13 12:15:34
175333,2020-10-13 12:15:41
187063,2020-10-13 12:15:42
168566,2020-10-13 12:15:42
179061,2020-10-13 12:15:45
172856,2020-10-13 12:15:47
173031,2020-10-13 12:15:49
175033,2020-10-13 12:15:51
190812,2020-10-13 12:15:59
174560,2020-10-13 12:16:00
179751,2020-10-13 12:16:00
191443,2020-10-13 12:16:00
194742,2020-10-13 12:16:00
173910,2020-10-13 12:16:00
177848,2020-10-13 12:16:00
173231,2020-10-13 12:16:00
175623,2020-10-13 12:16:02
175538,2020-10-13 12:16:06
171775,2020-10-13 12:16:10
174613,2020-10-13 12:16:18
183932,2020-10-13 12:16:21
179124,2020-10-13 12:16:22
183123,2020-10-13 12:16:29
177358,2020-10-13 12:16:38
189439,2020-10-13 12:16:41
173328,2020-10-13 12:16:41
196589,2020-10-13 12:16:44
178140,2020-10-13 12:16:47
176078,2020-10-13 12:16:50
172451,2020-10-13 12:17:00
176333,2020-10-13 12:17:00
181253,2020-10-13 12:17:00
173188,2020-10-13 12:17:00
171574,2020-10-13 12:17:00
